x1 x2 x3 x4
0.23198708 0.24711661 0.27092121 0.24997510
0.23206999 0.24705925 0.27090590 0.24996487
0.23215304 0.24700192 0.27089041 0.24995464
0.23223623 0.24694462 0.27087474 0.24994441
0.23231958 0.24688735 0.27085890 0.24993417
0.23240307 0.24683012 0.27084288 0.24992394
0.23248670 0.24677292 0.27082668 0.24991370
0.23257048 0.24671575 0.27081031 0.24990346
0.23265440 0.24665862 0.27079377 0.24989322
0.23273846 0.24660152 0.27077704 0.24988298
0.23282267 0.24654445 0.27076015 0.24987273
0.23290702 0.24648742 0.27074307 0.24986249
0.23299151 0.24643043 0.27072583 0.24985224
0.23307613 0.24637347 0.27070841 0.24984199
0.23316090 0.24631654 0.27069081 0.24983174
0.23324581 0.24625966 0.27067304 0.24982150
0.23333085 0.24620281 0.27065509 0.24981125
0.23341604 0.24614600 0.27063697 0.24980099
0.23350135 0.24608922 0.27061868 0.24979074
0.23358681 0.24603249 0.27060021 0.24978049
0.23367240 0.24597579 0.27058157 0.24977024
0.23375812 0.24591914 0.27056276 0.24975998
0.23384398 0.24586252 0.27054377 0.24974973
0.23392998 0.24580594 0.27052461 0.24973948
0.23401610 0.24574940 0.27050527 0.24972922
0.23410236 0.24569291 0.27048577 0.24971897
0.23418875 0.24563645 0.27046609 0.24970871
0.23427526 0.24558004 0.27044624 0.24969846
0.23436191 0.24552367 0.27042621 0.24968820
0.23444869 0.24546734 0.27040602 0.24967795
0.23453559 0.24541106 0.27038565 0.24966770
0.23462263 0.24535482 0.27036511 0.24965744
0.23470979 0.24529862 0.27034440 0.24964719
0.23479707 0.24524247 0.27032352 0.24963694
0.23488449 0.24518636 0.27030247 0.24962669
0.23497202 0.24513030 0.27028124 0.24961644
0.23505968 0.24507428 0.27025985 0.24960619
0.23514747 0.24501831 0.27023829 0.24959594
0.23523538 0.24496238 0.27021655 0.24958569
0.23532340 0.24490650 0.27019465 0.24957544
0.23541156 0.24485067 0.27017257 0.24956520
0.23549983 0.24479489 0.27015033 0.24955495
0.23558822 0.24473916 0.27012792 0.24954471
0.23567673 0.24468347 0.27010534 0.24953447
0.23576536 0.24462783 0.27008259 0.24952423
0.23585410 0.24457224 0.27005967 0.24951399
0.23594297 0.24451671 0.27003658 0.24950375
0.23603195 0.24446122 0.27001332 0.24949351
0.23612104 0.24440578 0.26998990 0.24948328
0.23621025 0.24435039 0.26996630 0.24947305
0.23629958 0.24429506 0.26994255 0.24946282
0.23638901 0.24423978 0.26991862 0.24945259
0.23647856 0.24418455 0.26989452 0.24944237
0.23656822 0.24412937 0.26987026 0.24943215
0.23665800 0.24407424 0.26984584 0.24942192
0.23674788 0.24401917 0.26982124 0.24941171
0.23683788 0.24396415 0.26979648 0.24940149
0.23692798 0.24390919 0.26977155 0.24939128
0.23701819 0.24385428 0.26974646 0.24938107
0.23710851 0.24379943 0.26972121 0.24937086
0.23719893 0.24374463 0.26969578 0.24936066
0.23728946 0.24368989 0.26967020 0.24935046
0.23738010 0.24363520 0.26964444 0.24934026
0.23747084 0.24358057 0.26961853 0.24933006
0.23756169 0.24352600 0.26959245 0.24931987
0.23765263 0.24347148 0.26956620 0.24930968
0.23774368 0.24341703 0.26953979 0.24929950
0.23783484 0.24336263 0.26951322 0.24928932
0.23792609 0.24330829 0.26948648 0.24927914
0.23801744 0.24325401 0.26945959 0.24926896
0.23810889 0.24319979 0.26943253 0.24925879
0.23820044 0.24314563 0.26940530 0.24924863
0.23829209 0.24309153 0.26937792 0.24923846
0.23838384 0.24303749 0.26935037 0.24922831
0.23847568 0.24298351 0.26932266 0.24921815
0.23856762 0.24292959 0.26929479 0.24920800
0.23865965 0.24287574 0.26926676 0.24919786
0.23875178 0.24282194 0.26923857 0.24918771
0.23884400 0.24276821 0.26921021 0.24917758
0.23893631 0.24271455 0.26918170 0.24916744
0.23902871 0.24266094 0.26915303 0.24915732
0.23912121 0.24260740 0.26912419 0.24914719
0.23921380 0.24255393 0.26909520 0.24913708
0.23930647 0.24250052 0.26906605 0.24912696
0.23939923 0.24244717 0.26903674 0.24911685
0.23949209 0.24239389 0.26900727 0.24910675
0.23958503 0.24234068 0.26897765 0.24909665
0.23967805 0.24228753 0.26894786 0.24908656
0.23977116 0.24223445 0.26891792 0.24907647
0.23986436 0.24218143 0.26888782 0.24906639
0.23995764 0.24212848 0.26885756 0.24905632
0.24005101 0.24207560 0.26882715 0.24904625
0.24014445 0.24202279 0.26879657 0.24903618
0.24023798 0.24197005 0.26876585 0.24902612
0.24033159 0.24191738 0.26873496 0.24901607
0.24042528 0.24186477 0.26870393 0.24900602
0.24051905 0.24181224 0.26867273 0.24899598
0.24061290 0.24175977 0.26864138 0.24898595
0.24070683 0.24170738 0.26860988 0.24897592
0.24080083 0.24165505 0.26857822 0.24896590
0.24089491 0.24160280 0.26854641 0.24895588
0.24098907 0.24155062 0.26851444 0.24894587
0.24108330 0.24149851 0.26848232 0.24893587
0.24117760 0.24144647 0.26845005 0.24892587
0.24127198 0.24139451 0.26841762 0.24891588
0.24136643 0.24134262 0.26838505 0.24890590
0.24146096 0.24129080 0.26835232 0.24889593
0.24155555 0.24123906 0.26831943 0.24888596
0.24165021 0.24118739 0.26828640 0.24887600
0.24174495 0.24113580 0.26825321 0.24886604
0.24183975 0.24108428 0.26821988 0.24885610
0.24193462 0.24103283 0.26818639 0.24884616
0.24202956 0.24098146 0.26815275 0.24883623
0.24212456 0.24093017 0.26811897 0.24882630
0.24221963 0.24087895 0.26808503 0.24881639
0.24231476 0.24082782 0.26805094 0.24880648
0.24240996 0.24077675 0.26801671 0.24879658
0.24250522 0.24072577 0.26798232 0.24878669
0.24260055 0.24067486 0.26794779 0.24877680
0.24269593 0.24062403 0.26791311 0.24876692
0.24279138 0.24057328 0.26787828 0.24875706
0.24288688 0.24052261 0.26784331 0.24874720
0.24298245 0.24047202 0.26780818 0.24873735
0.24307807 0.24042151 0.26777291 0.24872750
0.24317375 0.24037108 0.26773750 0.24871767
0.24326949 0.24032073 0.26770194 0.24870784
0.24336529 0.24027046 0.26766623 0.24869803
0.24346114 0.24022027 0.26763038 0.24868822
0.24355704 0.24017016 0.26759438 0.24867842
0.24365300 0.24012013 0.26755824 0.24866863
0.24374901 0.24007019 0.26752196 0.24865885
0.24384507 0.24002033 0.26748553 0.24864908
0.24394118 0.23997055 0.26744895 0.24863931
0.24403735 0.23992086 0.26741224 0.24862956
0.24413356 0.23987124 0.26737538 0.24861982
0.24422982 0.23982172 0.26733838 0.24861008
0.24432614 0.23977227 0.26730123 0.24860036
0.24442249 0.23972292 0.26726395 0.24859064
0.24451890 0.23967364 0.26722652 0.24858094
0.24461535 0.23962446 0.26718895 0.24857124
0.24471184 0.23957535 0.26715124 0.24856156
0.24480838 0.23952634 0.26711340 0.24855188
0.24490497 0.23947741 0.26707541 0.24854222
0.24500159 0.23942857 0.26703728 0.24853257
0.24509826 0.23937981 0.26699901 0.24852292
0.24519496 0.23933114 0.26696061 0.24851329
0.24529171 0.23928256 0.26692206 0.24850366
0.24538850 0.23923407 0.26688338 0.24849405
0.24548532 0.23918567 0.26684456 0.24848445
0.24558219 0.23913735 0.26680560 0.24847486
0.24567909 0.23908913 0.26676651 0.24846528
0.24577602 0.23904099 0.26672728 0.24845571
0.24587299 0.23899294 0.26668791 0.24844615
0.24597000 0.23894499 0.26664841 0.24843660
0.24606704 0.23889712 0.26660877 0.24842707
0.24616411 0.23884935 0.26656900 0.24841754
0.24626121 0.23880167 0.26652909 0.24840803
0.24635835 0.23875407 0.26648905 0.24839853
0.24645552 0.23870657 0.26644887 0.24838904
0.24655271 0.23865917 0.26640856 0.24837956
0.24664993 0.23861185 0.26636812 0.24837010
0.24674719 0.23856463 0.26632754 0.24836064
0.24684446 0.23851750 0.26628684 0.24835120
0.24694177 0.23847047 0.26624600 0.24834177
0.24703910 0.23842352 0.26620503 0.24833235
0.24713646 0.23837668 0.26616392 0.24832294
0.24723384 0.23832992 0.26612269 0.24831355
0.24733124 0.23828327 0.26608133 0.24830417
0.24742866 0.23823670 0.26603984 0.24829480
0.24752611 0.23819024 0.26599821 0.24828544
0.24762358 0.23814387 0.26595646 0.24827610
0.24772106 0.23809759 0.26591458 0.24826676
0.24781857 0.23805141 0.26587257 0.24825745
0.24791609 0.23800533 0.26583044 0.24824814
0.24801363 0.23795934 0.26578817 0.24823885
0.24811119 0.23791346 0.26574578 0.24822957
0.24820877 0.23786767 0.26570327 0.24822030
0.24830635 0.23782198 0.26566062 0.24821105
0.24840396 0.23777638 0.26561785 0.24820181
0.24850157 0.23773089 0.26557496 0.24819258
0.24859920 0.23768549 0.26553194 0.24818337
0.24869684 0.23764020 0.26548879 0.24817417
0.24879449 0.23759500 0.26544552 0.24816498
0.24889215 0.23754990 0.26540213 0.24815581
0.24898982 0.23750491 0.26535861 0.24814665
0.24908750 0.23746001 0.26531498 0.24813751
0.24918519 0.23741522 0.26527121 0.24812838
0.24928288 0.23737052 0.26522733 0.24811926
0.24938058 0.23732593 0.26518333 0.24811016
0.24947829 0.23728144 0.26513920 0.24810107
0.24957600 0.23723705 0.26509495 0.24809200
0.24967371 0.23719277 0.26505058 0.24808294
0.24977143 0.23714859 0.26500610 0.24807389
0.24986914 0.23710451 0.26496149 0.24806486
0.24996686 0.23706053 0.26491676 0.24805585
0.25006458 0.23701666 0.26487192 0.24804685
0.25016230 0.23697289 0.26482695 0.24803786
0.25026002 0.23692922 0.26478187 0.24802889
0.25035773 0.23688566 0.26473667 0.24801994
0.25045544 0.23684221 0.26469136 0.24801099
0.25055315 0.23679886 0.26464592 0.24800207
0.25065085 0.23675561 0.26460038 0.24799316
0.25074855 0.23671247 0.26455471 0.24798426
0.25084624 0.23666944 0.26450893 0.24797538
0.25094393 0.23662651 0.26446304 0.24796652
0.25104161 0.23658369 0.26441703 0.24795767
0.25113927 0.23654098 0.26437091 0.24794884
0.25123693 0.23649838 0.26432467 0.24794002
0.25133458 0.23645588 0.26427832 0.24793122
0.25143222 0.23641349 0.26423186 0.24792244
0.25152984 0.23637120 0.26418528 0.24791367
0.25162746 0.23632903 0.26413860 0.24790491
0.25172506 0.23628696 0.26409180 0.24789618
0.25182264 0.23624501 0.26404489 0.24788746
0.25192021 0.23620316 0.26399788 0.24787875
0.25201776 0.23616142 0.26395075 0.24787007
0.25211530 0.23611979 0.26390351 0.24786139
0.25221282 0.23607828 0.26385616 0.24785274
0.25231032 0.23603687 0.26380871 0.24784410
0.25240780 0.23599557 0.26376114 0.24783548
0.25250527 0.23595439 0.26371347 0.24782688
0.25260271 0.23591331 0.26366569 0.24781829
0.25270013 0.23587235 0.26361781 0.24780972
0.25279752 0.23583150 0.26356982 0.24780116
0.25289490 0.23579076 0.26352172 0.24779263
0.25299225 0.23575013 0.26347352 0.24778411
0.25308957 0.23570962 0.26342521 0.24777561
0.25318687 0.23566921 0.26337680 0.24776712
0.25328414 0.23562892 0.26332828 0.24775866
0.25338139 0.23558875 0.26327966 0.24775021
0.25347860 0.23554869 0.26323094 0.24774177
0.25357579 0.23550874 0.26318211 0.24773336
0.25367295 0.23546891 0.26313318 0.24772496
0.25377008 0.23542919 0.26308415 0.24771659
0.25386717 0.23538958 0.26303502 0.24770823
0.25396424 0.23535009 0.26298579 0.24769988
0.25406127 0.23531072 0.26293645 0.24769156
0.25415826 0.23527146 0.26288702 0.24768325
0.25425523 0.23523232 0.26283749 0.24767497
0.25435215 0.23519329 0.26278786 0.24766670
0.25444904 0.23515438 0.26273813 0.24765845
0.25454590 0.23511559 0.26268830 0.24765021
0.25464271 0.23507691 0.26263838 0.24764200
0.25473949 0.23503835 0.26258835 0.24763380
0.25483623 0.23499991 0.26253824 0.24762563
0.25493293 0.23496158 0.26248802 0.24761747
0.25502958 0.23492338 0.26243771 0.24760933
0.25512620 0.23488529 0.26238730 0.24760121
0.25522277 0.23484732 0.26233680 0.24759311
0.25531930 0.23480947 0.26228621 0.24758503
0.25541578 0.23477173 0.26223552 0.24757697
0.25551222 0.23473412 0.26218474 0.24756892
0.25560861 0.23469662 0.26213386 0.24756090
0.25570496 0.23465925 0.26208289 0.24755290
0.25580126 0.23462200 0.26203183 0.24754491
0.25589751 0.23458486 0.26198068 0.24753695
0.25599371 0.23454785 0.26192944 0.24752900
0.25608987 0.23451095 0.26187811 0.24752107
0.25618597 0.23447418 0.26182669 0.24751317
0.25628202 0.23443753 0.26177517 0.24750528
0.25637801 0.23440100 0.26172357 0.24749742
0.25647396 0.23436459 0.26167188 0.24748957
0.25656985 0.23432830 0.26162011 0.24748174
0.25666569 0.23429214 0.26156824 0.24747394
0.25676147 0.23425609 0.26151629 0.24746615
0.25685719 0.23422017 0.26146425 0.24745839
0.25695286 0.23418438 0.26141212 0.24745064
0.25704847 0.23414870 0.26135991 0.24744292
0.25714402 0.23411315 0.26130762 0.24743521
0.25723951 0.23407772 0.26125523 0.24742753
0.25733494 0.23404242 0.26120277 0.24741987
0.25743031 0.23400724 0.26115022 0.24741222
0.25752562 0.23397219 0.26109759 0.24740460
0.25762087 0.23393725 0.26104487 0.24739700
0.25771605 0.23390245 0.26099208 0.24738942
0.25781117 0.23386777 0.26093920 0.24738187
0.25790623 0.23383321 0.26088624 0.24737433
0.25800121 0.23379878 0.26083319 0.24736681
0.25809614 0.23376447 0.26078007 0.24735932
0.25819099 0.23373029 0.26072687 0.24735185
0.25828578 0.23369624 0.26067359 0.24734439
0.25838049 0.23366231 0.26062023 0.24733696
0.25847514 0.23362851 0.26056679 0.24732955
0.25856972 0.23359484 0.26051328 0.24732217
0.25866423 0.23356129 0.26045968 0.24731480
0.25875866 0.23352787 0.26040601 0.24730746
0.25885302 0.23349458 0.26035227 0.24730014
0.25894731 0.23346141 0.26029844 0.24729284
0.25904152 0.23342837 0.26024454 0.24728556
0.25913566 0.23339546 0.26019057 0.24727830
0.25922973 0.23336268 0.26013652 0.24727107
0.25932371 0.23333003 0.26008240 0.24726386
0.25941762 0.23329750 0.26002821 0.24725667
0.25951145 0.23326511 0.25997394 0.24724950
0.25960521 0.23323284 0.25991960 0.24724236
0.25969888 0.23320070 0.25986518 0.24723523
0.25979247 0.23316870 0.25981070 0.24722813
0.25988598 0.23313682 0.25975615 0.24722106
0.25997941 0.23310507 0.25970152 0.24721400
0.26007275 0.23307345 0.25964682 0.24720697
0.26016602 0.23304196 0.25959206 0.24719996
0.26025919 0.23301061 0.25953722 0.24719297
0.26035229 0.23297938 0.25948232 0.24718601
0.26044529 0.23294828 0.25942735 0.24717907
0.26053821 0.23291732 0.25937231 0.24717215
0.26063105 0.23288649 0.25931721 0.24716526
0.26072379 0.23285578 0.25926204 0.24715839
0.26081645 0.23282521 0.25920680 0.24715154
0.26090901 0.23279478 0.25915150 0.24714472
0.26100149 0.23276447 0.25909613 0.24713791
0.26109387 0.23273429 0.25904069 0.24713114
0.26118617 0.23270425 0.25898520 0.24712438
0.26127837 0.23267434 0.25892964 0.24711765
0.26137047 0.23264457 0.25887401 0.24711094
0.26146249 0.23261493 0.25881833 0.24710426
0.26155440 0.23258542 0.25876258 0.24709760
0.26164623 0.23255604 0.25870677 0.24709097
0.26173795 0.23252680 0.25865090 0.24708435
0.26182958 0.23249769 0.25859497 0.24707777
0.26192111 0.23246871 0.25853898 0.24707120
0.26201254 0.23243987 0.25848293 0.24706466
0.26210387 0.23241117 0.25842682 0.24705815
0.26219510 0.23238259 0.25837065 0.24705165
0.26228623 0.23235416 0.25831442 0.24704519
0.26237726 0.23232585 0.25825814 0.24703874
0.26246819 0.23229769 0.25820180 0.24703233
0.26255901 0.23226966 0.25814540 0.24702593
0.26264973 0.23224176 0.25808895 0.24701956
0.26274035 0.23221400 0.25803244 0.24701322
0.26283086 0.23218637 0.25797587 0.24700689
0.26292126 0.23215888 0.25791926 0.24700060
0.26301156 0.23213153 0.25786258 0.24699433
0.26310175 0.23210431 0.25780586 0.24698808
0.26319183 0.23207723 0.25774908 0.24698186
0.26328180 0.23205029 0.25769225 0.24697566
0.26337166 0.23202348 0.25763536 0.24696949
0.26346141 0.23199681 0.25757843 0.24696334
0.26355105 0.23197028 0.25752144 0.24695722
0.26364058 0.23194389 0.25746441 0.24695113
0.26372999 0.23191763 0.25740732 0.24694505
0.26381930 0.23189151 0.25735019 0.24693901
0.26390848 0.23186553 0.25729300 0.24693299
0.26399756 0.23183968 0.25723577 0.24692699
0.26408651 0.23181398 0.25717849 0.24692102
0.26417535 0.23178841 0.25712116 0.24691508
0.26426408 0.23176298 0.25706378 0.24690916
0.26435268 0.23173769 0.25700636 0.24690326
0.26444117 0.23171254 0.25694889 0.24689740
0.26452954 0.23168753 0.25689138 0.24689155
0.26461779 0.23166265 0.25683382 0.24688574
0.26470591 0.23163792 0.25677622 0.24687995
0.26479392 0.23161332 0.25671857 0.24687418
0.26488181 0.23158887 0.25666088 0.24686844
0.26496957 0.23156455 0.25660315 0.24686273
0.26505720 0.23154038 0.25654538 0.24685704
0.26514472 0.23151634 0.25648756 0.24685138
0.26523211 0.23149245 0.25642970 0.24684575
0.26531937 0.23146869 0.25637180 0.24684014
0.26540651 0.23144508 0.25631386 0.24683456
0.26549352 0.23142160 0.25625588 0.24682900
0.26558040 0.23139827 0.25619786 0.24682347
0.26566715 0.23137508 0.25613980 0.24681797
0.26575378 0.23135203 0.25608171 0.24681249
0.26584027 0.23132912 0.25602357 0.24680704
0.26592663 0.23130635 0.25596540 0.24680161
0.26601287 0.23128372 0.25590719 0.24679622
0.26609897 0.23126124 0.25584895 0.24679085
0.26618494 0.23123889 0.25579067 0.24678550
0.26627077 0.23121669 0.25573235 0.24678018
0.26635647 0.23119463 0.25567400 0.24677489
0.26644204 0.23117271 0.25561562 0.24676963
0.26652747 0.23115094 0.25555720 0.24676439
0.26661276 0.23112931 0.25549875 0.24675918
0.26669792 0.23110782 0.25544026 0.24675400
0.26678294 0.23108647 0.25538174 0.24674884
0.26686783 0.23106527 0.25532319 0.24674371
0.26695257 0.23104420 0.25526461 0.24673861
0.26703718 0.23102329 0.25520600 0.24673354
0.26712164 0.23100251 0.25514736 0.24672849
0.26720596 0.23098188 0.25508869 0.24672347
0.26729014 0.23096139 0.25502999 0.24671848
0.26737418 0.23094105 0.25497126 0.24671351
0.26745808 0.23092085 0.25491250 0.24670857
0.26754184 0.23090079 0.25485371 0.24670366
0.26762544 0.23088088 0.25479490 0.24669878
0.26770891 0.23086111 0.25473606 0.24669392
0.26779223 0.23084148 0.25467720 0.24668909
0.26787540 0.23082200 0.25461830 0.24668429
0.26795843 0.23080267 0.25455939 0.24667952
0.26804131 0.23078348 0.25450044 0.24667477
0.26812404 0.23076443 0.25444148 0.24667006
0.26820662 0.23074553 0.25438249 0.24666537
0.26828905 0.23072677 0.25432347 0.24666070
0.26837133 0.23070816 0.25426444 0.24665607
0.26845346 0.23068969 0.25420538 0.24665146
0.26853544 0.23067137 0.25414630 0.24664689
0.26861727 0.23065320 0.25408720 0.24664234
0.26869894 0.23063517 0.25402808 0.24663781
0.26878047 0.23061728 0.25396893 0.24663332
0.26886183 0.23059954 0.25390977 0.24662885
0.26894305 0.23058195 0.25385059 0.24662441
0.26902410 0.23056450 0.25379139 0.24662000
0.26910501 0.23054720 0.25373217 0.24661562
0.26918575 0.23053005 0.25367293 0.24661127
0.26926634 0.23051304 0.25361368 0.24660694
0.26934677 0.23049618 0.25355441 0.24660265
0.26942704 0.23047946 0.25349512 0.24659838
0.26950715 0.23046289 0.25343582 0.24659414
0.26958710 0.23044647 0.25337650 0.24658993
0.26966689 0.23043019 0.25331717 0.24658575
0.26974653 0.23041406 0.25325782 0.24658159
0.26982599 0.23039808 0.25319846 0.24657747
0.26990530 0.23038225 0.25313908 0.24657337
0.26998445 0.23036656 0.25307970 0.24656930
0.27006343 0.23035102 0.25302030 0.24656526
0.27014224 0.23033563 0.25296088 0.24656125
0.27022089 0.23032038 0.25290146 0.24655727
0.27029938 0.23030528 0.25284203 0.24655331
0.27037770 0.23029033 0.25278258 0.24654939
0.27045585 0.23027553 0.25272313 0.24654549
0.27053384 0.23026087 0.25266366 0.24654162
0.27061166 0.23024637 0.25260419 0.24653779
0.27068930 0.23023201 0.25254471 0.24653398
0.27076679 0.23021780 0.25248522 0.24653020
0.27084410 0.23020373 0.25242572 0.24652645
0.27092124 0.23018982 0.25236622 0.24652272
0.27099821 0.23017605 0.25230671 0.24651903
0.27107500 0.23016243 0.25224720 0.24651537
0.27115163 0.23014896 0.25218767 0.24651173
0.27122808 0.23013564 0.25212815 0.24650813
0.27130436 0.23012247 0.25206862 0.24650455
0.27138047 0.23010944 0.25200908 0.24650100
0.27145640 0.23009657 0.25194955 0.24649749
0.27153216 0.23008384 0.25189000 0.24649400
0.27160774 0.23007127 0.25183046 0.24649054
0.27168314 0.23005884 0.25177091 0.24648711
0.27175837 0.23004656 0.25171137 0.24648371
0.27183342 0.23003443 0.25165182 0.24648034
0.27190829 0.23002245 0.25159227 0.24647700
0.27198298 0.23001061 0.25153272 0.24647368
0.27205750 0.22999893 0.25147317 0.24647040
0.27213183 0.22998740 0.25141362 0.24646715
0.27220598 0.22997601 0.25135408 0.24646393
0.27227996 0.22996478 0.25129453 0.24646073
0.27235375 0.22995370 0.25123499 0.24645757
0.27242736 0.22994276 0.25117545 0.24645443
0.27250078 0.22993198 0.25111591 0.24645133
0.27257403 0.22992134 0.25105638 0.24644825
0.27264709 0.22991085 0.25099685 0.24644521
0.27271996 0.22990052 0.25093733 0.24644219
0.27279265 0.22989033 0.25087781 0.24643921
0.27286516 0.22988030 0.25081829 0.24643625
0.27293747 0.22987041 0.25075879 0.24643333
0.27300961 0.22986068 0.25069929 0.24643043
0.27308155 0.22985109 0.25063979 0.24642756
0.27315331 0.22984166 0.25058031 0.24642473
0.27322488 0.22983237 0.25052083 0.24642192
0.27329626 0.22982324 0.25046136 0.24641914
0.27336745 0.22981425 0.25040190 0.24641640
0.27343845 0.22980542 0.25034245 0.24641368
0.27350926 0.22979674 0.25028301 0.24641099
0.27357988 0.22978820 0.25022358 0.24640834
0.27365030 0.22977982 0.25016416 0.24640571
0.27372054 0.22977159 0.25010475 0.24640312
0.27379058 0.22976351 0.25004536 0.24640055
0.27386043 0.22975558 0.24998597 0.24639801
0.27393009 0.22974780 0.24992660 0.24639551
0.27399955 0.22974018 0.24986724 0.24639303
0.27406882 0.22973270 0.24980790 0.24639059
0.27413789 0.22972537 0.24974857 0.24638817
0.27420676 0.22971820 0.24968926 0.24638578
0.27427544 0.22971117 0.24962996 0.24638343
0.27434392 0.22970430 0.24957067 0.24638111
0.27441221 0.22969758 0.24951140 0.24637881
0.27448030 0.22969101 0.24945215 0.24637655
0.27454818 0.22968459 0.24939292 0.24637431
0.27461587 0.22967832 0.24933370 0.24637211
0.27468336 0.22967220 0.24927450 0.24636994
0.27475065 0.22966623 0.24921532 0.24636779
0.27481774 0.22966042 0.24915616 0.24636568
0.27488463 0.22965475 0.24909701 0.24636360
0.27495132 0.22964924 0.24903789 0.24636155
0.27501780 0.22964388 0.24897879 0.24635953
0.27508408 0.22963867 0.24891971 0.24635754
0.27515016 0.22963361 0.24886065 0.24635558
0.27521604 0.22962871 0.24880161 0.24635365
0.27528171 0.22962395 0.24874259 0.24635175
0.27534718 0.22961935 0.24868360 0.24634988
0.27541244 0.22961489 0.24862462 0.24634804
0.27547750 0.22961059 0.24856568 0.24634623
0.27554235 0.22960644 0.24850675 0.24634446
0.27560699 0.22960245 0.24844785 0.24634271
0.27567143 0.22959860 0.24838898 0.24634099
0.27573565 0.22959491 0.24833013 0.24633931
0.27579968 0.22959136 0.24827131 0.24633765
0.27586349 0.22958797 0.24821251 0.24633603
0.27592709 0.22958473 0.24815374 0.24633444
0.27599049 0.22958165 0.24809499 0.24633287
0.27605367 0.22957871 0.24803628 0.24633134
